n,k,comparisons
46700,1,151573
46700,1,151573
46700,1,151573
46700,1,151573
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,151747
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,149772
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,1,152311
46700,11675,151716
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151420
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,151222
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152778
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,11675,152104
46700,23350,152294
46700,23350,152294
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,150253
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,152769
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,151793
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,23350,152729
46700,35025,151896
46700,35025,151896
46700,35025,151896
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,144905
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,150318
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,145616
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,35025,151658
46700,46700,145919
46700,46700,145919
46700,46700,145919
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,151858
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,150917
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,152478
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46700,46700,151546
46800,1,152260
46800,1,152260
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,137315
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,152400
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,151261
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,1,150434
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152026
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152079
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152472
46800,11700,152124
46800,11700,152124
46800,11700,152124
46800,11700,152124
46800,11700,152124
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,11700,153693
46800,23400,152744
46800,23400,152744
46800,23400,152744
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,151518
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152639
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152259
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,23400,152622
46800,35100,152260
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,153178
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,152899
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,151337
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,35100,152322
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,152745
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,145420
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,151857
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46800,46800,152620
46900,1,152522
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,152627
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151617
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,151580
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,1,152548
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153004
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153002
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,153159
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152355
46900,11725,152980
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,152449
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,153523
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,152503
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,151671
46900,23450,152626
46900,23450,152626
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,151834
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,152435
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,153484
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,151059
46900,35175,137779
46900,35175,137779
46900,35175,137779
46900,35175,137779
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,137307
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153169
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,153418
46900,46900,152443
46900,46900,152443
46900,46900,152443
46900,46900,151659
46900,46900,151659
46900,46900,151659
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,151866
46900,46900,152720
46900,46900,152720
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,152505
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,153500
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,152314
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,153282
47000,1,148847
47000,1,148847
47000,1,148847
47000,1,148847
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,149277
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153548
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,153551
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,149420
47000,11750,153006
47000,11750,153006
47000,11750,153006
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,152999
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,153238
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,152290
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
47000,23500,153755
