n,k,comparisons,swaps
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,62649,41118
27500,6875,90243,54681
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,79150,18242
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,6875,114115,84845
27500,13750,83389,68226
27500,13750,83389,68226
27500,13750,83389,68226
27500,13750,83389,68226
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,141910,71719
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,118211,51963
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,13750,72408,34446
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,53202,27273
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,116357,50033
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,20625,121645,57001
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,66418,27391
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,46239,27419
27500,27500,54810,27512
27500,27500,54810,27512
27500,27500,54810,27512
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,44963,27489
27500,27500,37327,27503
27500,27500,37327,27503
27500,27500,37327,27503
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,28461,873
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,100437,70095
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,1,78646,51056
27600,6900,76591,51778
27600,6900,78768,41860
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,87582,55239
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,54167,20651
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,6900,107797,75366
27600,13800,62748,39209
27600,13800,62748,39209
27600,13800,62748,39209
27600,13800,62748,39209
27600,13800,62748,39209
27600,13800,62748,39209
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,86171,21791
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,109654,56226
27600,13800,138823,65540
27600,13800,138823,65540
27600,13800,138823,65540
27600,13800,138823,65540
27600,13800,138823,65540
27600,13800,138823,65540
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,119298,58548
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,146228,61337
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,20700,102717,52314
27600,27600,32529,27600
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,59740,27582
27600,27600,36107,27603
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,61685,27598
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27600,27600,42554,27592
27700,1,99204,71287
27700,1,99204,71287
27700,1,99204,71287
27700,1,99204,71287
27700,1,99204,71287
27700,1,99204,71287
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,44141,16467
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,83764,55810
27700,1,37335,9653
27700,1,37335,9653
27700,1,37335,9653
27700,1,37335,9653
27700,1,37335,9653
27700,1,37335,9653
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,66094,20175
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,97871,69105
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,6925,86465,49599
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,93214,61451
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108042,55436
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,13850,108521,56461
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,94446,50763
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,122127,39837
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,136630,51579
27700,20775,76409,46003
27700,20775,76409,46003
27700,20775,76409,46003
27700,20775,76409,46003
27700,20775,76409,46003
27700,20775,76409,46003
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,48894,27701
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,55617,27601
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27700,27700,65425,27659
27800,1,30796,3004
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,29558,1758
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,56594,28779
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,1,85871,57894
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,175795,116538
27800,6950,94246,51852
27800,6950,94246,51852
